contig	contig_length	window	FR-Run	FR-Par	FR-Lez	CN-Lia	CN-Bei	FR-Cor	ES-Bar	DE-Jen	DE-Dos	JP-Tok	JP-Sap	CN-Shi	US-Wis	US-Wat	CN-Nin	US-Sok	US-Sdi	US-Nca	US-Haw	US-Col	BR-Pal	IT-Tre	US-CAOx	US-WIOr	JP-Hok	DE-Jen2	JP-Kan	FR-Lez2	IT-Tre2
NW_023496807.1	14656957	10	0.019676054274488007	0.020851600710488784	0.020708303922147217	0.023458038633938902	0.02353721988088699	0.019473748107139144	0.020211180045472874	0.020614600918011313	0.02110091105811479	0.024053501967665678	0.023452002332096027	0.023874784601752772	0.020493274669852665	0.021636598895816175	0.026398291089380136	0.021124445274481134	0.017821743444728096	0.02085435405034917	0.01897177488801595	0.019677501091123067	0.019050601096923858	0.019198360177519823	0.02217805783834451	0.021911488497166547	0.023280834007954	0.021288921431068628	0.02359950855156414	0.021241067746507424	0.018687026672706473
NW_023496807.1	14656957	11	0.01778751087011193	0.01883320468280717	0.018425963135916303	0.021221097880173415	0.021124182692323887	0.01744786330349905	0.01876948528341415	0.01857576160476084	0.01921213165206397	0.021928725594158403	0.021643086033793	0.02179331071020263	0.018722914710740435	0.02005240483395165	0.02454352543012235	0.01967278761188742	0.016688196089917142	0.019075727554412416	0.01756409272492398	0.018383647893533844	0.017397788108006917	0.017688593247402722	0.019353868526242567	0.019760349112417294	0.021438589104877493	0.01931557336509315	0.02175787104322205	0.01891466109852604	0.017421788137975156
NW_023496807.1	14656957	12	0.017586628312250482	0.01863475640334102	0.018246191239983243	0.020640767173491028	0.020646828743661732	0.017422861898268863	0.018143111521085477	0.01864039532153622	0.01876403313682109	0.02118346571445255	0.02061166485296626	0.020835031212087123	0.018444687957912837	0.019014967701432118	0.024656328878183358	0.018315873255224383	0.017043729876375452	0.018843717883726015	0.01694731117246194	0.01803934610245917	0.01627793572161329	0.017275909380969973	0.01956672331741385	0.019973441493840498	0.020640368167367987	0.019424542771475702	0.020753958598002577	0.019041855548769377	0.016771689643597175
NW_023496807.1	14656957	13	0.018431538600489822	0.01949045063365757	0.0189134363923425	0.021812303060925683	0.021567232337789614	0.018196291141275737	0.019017863036368637	0.01947664784576882	0.019535888607032568	0.02232957596953831	0.021524821246941654	0.02184595021322467	0.019296222147300698	0.020395585811829153	0.02520202583800859	0.01985892825387212	0.018123236841384883	0.019701655915047182	0.017966475979671645	0.01899712437002118	0.017629443248204354	0.017926120287341914	0.02062216641245983	0.02078630919515408	0.02165557218590016	0.02024738100029862	0.021779760448446754	0.01972458494814026	0.01776721469292643
NW_023496807.1	14656957	14	0.020206829307535756	0.02186135281019288	0.02138918689247809	0.02425873234436029	0.024573139051385112	0.020170391751488034	0.020747919336299662	0.022032714699554125	0.021883741052556954	0.024941622210773954	0.02420341832693698	0.02457686735328258	0.02155605039954393	0.022687821522115712	0.026737648341882126	0.021937896958977295	0.019906447178921233	0.0221002776297413	0.020442288624832095	0.020610567436859437	0.01953318292081664	0.02016088771855096	0.022943884321838536	0.022847390530521216	0.024509294446879784	0.02240565206512001	0.02457604117478041	0.022080275978359386	0.02013468771728647
NW_023496807.1	14656957	15	0.019391584039176832	0.020797911353243832	0.020494941510237355	0.022983455103888852	0.022970526464814317	0.01961290232293861	0.019864399678865965	0.021114335890715045	0.02103517801577239	0.023659412983940635	0.023080430258657726	0.023258758016997963	0.020333511499339485	0.02185236245898645	0.025984790147942027	0.020779466370525197	0.019203880649655773	0.020595108663545303	0.019318869666186407	0.020015941863691374	0.018938923686112732	0.019407087860456237	0.021637663584756748	0.021594639520997345	0.0230543407764382	0.02178933072210448	0.02313337529770113	0.021295652880032035	0.019230462200053474
NW_023496807.1	14656957	16	0.019794204954752162	0.021224917533995986	0.020915425985568323	0.023536726080408056	0.02349454461182635	0.02004283970794523	0.020496945629292548	0.021509025860030884	0.021189873467130166	0.023927446657989127	0.02336237495564232	0.023476472197433068	0.020732589393373045	0.021852200919062825	0.02727077863902807	0.02037487728068886	0.019460690764820453	0.02092338722021401	0.019187142695748286	0.020479336347615083	0.019599642829211734	0.019783728203103007	0.02191021993033713	0.021898887417322085	0.023402166447713705	0.022024321787451586	0.023397781663938823	0.02149538625322192	0.01984526377782747
NW_023496807.1	14656957	17	0.020957473838689396	0.02269401659884789	0.022207110350391364	0.024965147604200856	0.02475617938264187	0.02126534581671408	0.021653919940446232	0.02289177570374872	0.022547296705740922	0.025291477850489595	0.02458314689836786	0.024782708918168066	0.02166379691566966	0.02308922030924443	0.02763309085432547	0.021690811654275815	0.02030478434117409	0.022039942555607282	0.020097814364410844	0.021483613956980212	0.018634465444324955	0.020890493840031246	0.022986155509348717	0.02298007589532471	0.024732746726231842	0.02358313584619405	0.024727879835566943	0.022665719201106438	0.021151912196079148
NW_023496807.1	14656957	18	0.02071012256349423	0.02269682913434156	0.02216783772244869	0.02460719293915249	0.0244040262649728	0.021070568846986316	0.02121482698670187	0.022710154662137796	0.02222024085277264	0.025302342706809772	0.02443242744845146	0.024504081547993346	0.021768140153886898	0.022824920702626168	0.027475150062330683	0.021881347033627298	0.020481465996638363	0.022238121343390076	0.019979001434378106	0.021761619406618367	0.018829749744889945	0.020730605792381698	0.022792995285670938	0.022999052059169054	0.024617551248225688	0.023161560285230264	0.02474894979079588	0.022833757028591705	0.02073731369746801
NW_023496807.1	14656957	19	0.020388557028703503	0.02256043568774791	0.021870586526792354	0.02484318292697261	0.024744794066885737	0.020881787928658687	0.021481235625924112	0.022366998972671172	0.02208446557948758	0.02502483006028854	0.024674737822347498	0.024863887600578064	0.022316133095841795	0.022866658432689174	0.02798356885344422	0.0212983701813823	0.020695194296814556	0.02273774216113225	0.01956218738814757	0.02196816734951142	0.018909809540577714	0.020937660114907625	0.023402455553707773	0.023505505702753223	0.024406688383316673	0.023076651228895975	0.024856055847862414	0.02277351286584519	0.02094287358765969
NW_023496807.1	14656957	20	0.01989981297260195	0.021989063081872186	0.02116457089684355	0.023887764421880228	0.023817956088653794	0.01995477664450903	0.02064857627155989	0.02169118047725503	0.021672533744823714	0.024500271092149757	0.023846390339554685	0.02430096176921124	0.0215695215693037	0.02276779720080713	0.027502541587517974	0.021418738977114462	0.020625721115385364	0.021886131342198824	0.019830499416717114	0.021542176129592062	0.019015583384196386	0.02040286160903207	0.022457866995224552	0.022871835240813838	0.023711093688443593	0.022360271459666813	0.0239648985468672	0.021765520154339607	0.020105781947585385
NW_023496807.1	14656957	21	0.01837062569744474	0.021604959940341742	0.020971887726847337	0.024011671832539286	0.024126706336164625	0.01932035040643391	0.020201111649765457	0.021496812432863676	0.021311060224417436	0.023718559273350766	0.022425400969572216	0.024159698273718562	0.021361784670463204	0.02228104852443231	0.026913058986980754	0.02077164512059203	0.019699498336413577	0.02116636901777885	0.018747839794634565	0.021371091382380688	0.018662164865081855	0.01984042233224687	0.022268113563785552	0.02235055173568832	0.02306301226262559	0.02217432445153973	0.023323234944553094	0.021618601518272277	0.019510346352840272
NW_023496807.1	14656957	22	0.017513627252553295	0.019974648187853546	0.01927926071589925	0.022060370595276126	0.022090724123926417	0.018392142791911138	0.0186472561928077	0.019749994926416423	0.019605415398148206	0.02177773635936953	0.02132941469212929	0.021948097735233242	0.01967971069507971	0.02042283150474188	0.02505726061658372	0.01888756229218104	0.01839819124980357	0.019592043901431513	0.018132150900299203	0.019768347938289646	0.017312282250441305	0.018577275775517932	0.02048805280038023	0.021012203431051587	0.021242549947442766	0.020724089120196274	0.02144255707270489	0.019809414335520508	0.018233334635711394
NW_023496807.1	14656957	23	0.020305137808451074	0.02293716788481443	0.022401428596813787	0.025744317009249097	0.02598657620957368	0.021021898123689372	0.021842206552902827	0.023201563988762212	0.02289833912665196	0.026261831387184634	0.0254943185852032	0.025745554018896513	0.022885322714153333	0.02344586710690244	0.02862956198567565	0.022431072572068476	0.020898077915378604	0.02302899682793766	0.02053686105693703	0.022970179581397406	0.020475876275943133	0.021537909499600265	0.023408239976746376	0.024242362612164114	0.025715602111798887	0.02374958634728748	0.025549569614443348	0.023181021467431274	0.021170350339469353
NW_023496807.1	14656957	24	0.0223743746362004	0.02492408102372571	0.024038696548662652	0.02780134768436299	0.028045970448500105	0.022714800770018407	0.02290670002245387	0.02474114767637423	0.023909291166120374	0.0284097002162992	0.02786712139055128	0.027956167462271496	0.025674669956806333	0.025548244058965237	0.03089524853418759	0.02472541223748792	0.023940366799354285	0.02581101976496406	0.022566148268002347	0.025428516179081106	0.02354176690044809	0.023014819758143516	0.025752045456188994	0.026728695017392667	0.027940128167328018	0.024951935684931714	0.027844686769525985	0.024540373759570706	0.022733269588144034
NW_023496807.1	14656957	25	0.01737725172464481	0.01989150559083311	0.019365328153765404	0.022343508636608514	0.02234262806376366	0.018540227591157827	0.018468977173243	0.020041959527320043	0.01933527368527932	0.022883618082233676	0.022103119167064984	0.02221178227121282	0.020411400416407866	0.020452383597140196	0.02542062702827125	0.019756391043403997	0.01900581842556691	0.02064437094496341	0.01831058523351348	0.020008415798376124	0.018059517675745075	0.019036097406587682	0.020637781848157455	0.02135654285199466	0.02222141339036857	0.02023941360288584	0.022279742266815086	0.019786120167989165	0.0188358195036908
NW_023496807.1	14656957	26	0.020640320022468777	0.022971860651851184	0.0219242331466187	0.025787200742693764	0.025994698089173308	0.02106404058568312	0.021550224338403094	0.02316233726965161	0.02226707922091828	0.026142861590263525	0.025457644943159795	0.025960239222391365	0.023413950591119947	0.023660137444088448	0.0284455111351426	0.022981100327758464	0.021605258207042788	0.023440854807053085	0.020351823137591957	0.022802233070792186	0.02108290932291495	0.021632633715339612	0.023832011343696297	0.024313998307718434	0.02542378261464592	0.0235135422706878	0.025628773603503744	0.022496589224195968	0.021631643616084825
NW_023496807.1	14656957	27	0.020792858859778347	0.021866171973852714	0.02106257259026744	0.024364335560446967	0.02431571961015096	0.019695109939933796	0.020748896083794616	0.022063533217472255	0.021478820638715267	0.025013077291198737	0.024390024833958412	0.024406185232189546	0.02239897868554965	0.02298256677075469	0.02783865142288594	0.022506740204325235	0.020341050887067183	0.02258108408198188	0.020522450450108233	0.022225312984575706	0.02027175289370101	0.020724186955889817	0.02318687594053037	0.023484542501557452	0.024594035863162875	0.02241082537402431	0.024540059203239015	0.021744385437618776	0.020662574977110163
NW_023496807.1	14656957	28	0.021829873998180704	0.02286508155165676	0.022096647523138325	0.02563587652756894	0.025847837671679388	0.020775050379743313	0.021336898154620428	0.02303017527840181	0.022150629317087327	0.026318223636089412	0.025584415539817065	0.0259678870131396	0.023356851889850597	0.02432876211989615	0.02886914667580741	0.023791192928365623	0.02106297351116798	0.02365116703461004	0.02154648177136119	0.023201537418683617	0.02213367407541963	0.021377675453701964	0.02382922615608409	0.024200970472365455	0.025505831051777648	0.023666153421431455	0.025808558496423193	0.022628952390287876	0.021421523420549038
NW_023496807.1	14656957	29	0.019321744874872294	0.01994909094498832	0.019380729354323153	0.022997640536820338	0.02308235611984954	0.018487520564495128	0.019056777612523255	0.020324926954845012	0.019932717901589757	0.023542946919714394	0.022864195072168355	0.02311630152655604	0.020823922603258178	0.021503469945278096	0.026117536507038224	0.021234547823360764	0.018238747682458763	0.021142244514321302	0.019069942676840018	0.020779208339103086	0.019959059965167048	0.019433226029619766	0.0213894920092205	0.02176089188760893	0.023149734366096426	0.02051573334814072	0.02303611854900684	0.02021820253555123	0.01924316103857247
NW_023496807.1	14656957	30	0.020101162557334507	0.021199915678756294	0.02058533275930524	0.023755955752486596	0.024022824857656038	0.019037505893881077	0.019997833162275467	0.021265224384868563	0.021006214074875556	0.023818832585217206	0.022813954938832613	0.02378767365217637	0.021101002456303874	0.0221621469784442	0.026832761197844376	0.021904838386593312	0.018213300370138533	0.020919978755625	0.019078097321268483	0.0208948541315551	0.020563304912519485	0.02035449171885358	0.021778671426815135	0.02195727933527621	0.02336884585321852	0.021412566607152482	0.02323794908590612	0.021547778663127324	0.020103927037968813
NW_023496807.1	14656957	31	0.01944992118500123	0.020750414345844514	0.020131992100258067	0.023546510334527836	0.023803156556182974	0.01833295293968299	0.019705121254084104	0.020512873798887752	0.020409957731896404	0.023173733972833413	0.021475489906795753	0.023801943638034617	0.02068702912268851	0.02173163207593207	0.027723235286233782	0.020449241630252905	0.01827807014979706	0.020446400320420905	0.018203870974444477	0.02057468787518465	0.020947977899575292	0.0200776464678082	0.021606548767351037	0.021512232435424827	0.022334707034089074	0.020983233800876615	0.022444956840088355	0.02103928883832095	0.019520297746658557
NW_023496807.1	14656957	32	0.01913650736325957	0.019780544091546004	0.019154533201277586	0.022402459525375947	0.022402660723149788	0.01752190652730537	0.019104421145910266	0.019730325618876752	0.01974750103618991	0.022554990566117015	0.021933645636391674	0.02244846695556009	0.0200315646428326	0.02087150617191963	0.026942247740002322	0.020397347019682197	0.018602582387082366	0.01976004779244561	0.017531986856736785	0.019980120847019854	0.020182742068191453	0.019068867269320996	0.021182016647981604	0.02075728424565214	0.02197241197029794	0.020244761621726805	0.022205946017050747	0.019980869876818456	0.018634849826142483
NW_023496807.1	14656957	33	0.02252299449144593	0.023863507662839803	0.0232969515315913	0.027022542969101032	0.02697334020858803	0.02159324644968789	0.02280142800676063	0.023737599977014287	0.023570245035090677	0.02622743655911618	0.0256044297088153	0.026847700883944964	0.023799766672650435	0.0246656738039967	0.029777384652919386	0.02389432807238591	0.021546554146613096	0.023360458437438173	0.01925062112047235	0.023900806005897376	0.023972333966393127	0.02269955697201752	0.024357282113804033	0.024543905210077963	0.025789278369166682	0.02402615217678191	0.025581708443846458	0.02430787413163093	0.022718147550039435
NW_023496807.1	14656957	34	0.019397708185039293	0.020472399382031815	0.019960472312361418	0.022964963624144765	0.02315231079083232	0.018629906865886746	0.01928217071851351	0.020264994950939474	0.0203315259997129	0.022806832638379067	0.021679082491357606	0.023178701994435617	0.020534159839084926	0.02092450863683849	0.02569888993935086	0.02048432344652458	0.01937279398922216	0.0202841910645805	0.01873719546793476	0.020495797145214677	0.02057893276803872	0.019655850299152122	0.021327184482484052	0.021476495320186997	0.022166516043724986	0.02098695930278783	0.022301621935413882	0.020733299563704788	0.020024158465718464
NW_023496807.1	14656957	35	0.021381034557253705	0.022490703613849514	0.022075388186319708	0.02455855013958509	0.024918433862603555	0.020557690946636613	0.021311501979873537	0.022020385097482695	0.02214283385157548	0.02484697690761702	0.02406500282465911	0.024633565334230847	0.022863699545055943	0.023543930011993532	0.02737091726873642	0.02285086900348864	0.020962993186320847	0.022336539379922027	0.020375637843700816	0.022635254755221035	0.022414488314185525	0.021968399002232773	0.022990135222428668	0.023351148788732845	0.024314461983915226	0.02314601078840824	0.02441464661266598	0.02288847784993384	0.02201347494533152
NW_023496807.1	14656957	36	0.020138491736109643	0.021714718011311477	0.021223258359592337	0.023673684033898187	0.02384303695693997	0.020311191430962588	0.020697418186226085	0.02161402158689453	0.021321124031939812	0.02346006213279981	0.022370259125897227	0.023670162656001238	0.02190773582962996	0.022175771220214194	0.027374769796185753	0.0208126788550429	0.020175283889438865	0.02154744030784398	0.019495957009234642	0.02181071779823149	0.021851524348337054	0.02104976399007031	0.021985064524280656	0.02259410683987961	0.022488357574830968	0.022283487866572423	0.022617501323340644	0.021899429495055047	0.02089276199431111
NW_023496807.1	14656957	37	0.021937405376445743	0.023766331326989753	0.023413537578466523	0.02529137292901982	0.025588809622898022	0.02262535088603898	0.022720482041836878	0.02344731236085753	0.02317204371759836	0.02497249980192916	0.02351493117114735	0.025694897841535995	0.023493189403302063	0.023567070193445772	0.02895823107224398	0.021962021076797816	0.021448706912815522	0.02298155973610003	0.021088080751414214	0.02341477031631836	0.023219382634235605	0.022906026233861235	0.023887265921086	0.023988300362120733	0.023888022401850784	0.024315290618224843	0.024066744234297523	0.024274340789088727	0.02300869858672974
NW_023496807.1	14656957	38	0.022394961317430382	0.02377525136314112	0.023586650909881133	0.02567833160350537	0.025824380641442064	0.023061754830427154	0.022975485986977566	0.02353983254125815	0.023289784495936806	0.02156214261541823	0.01741955819572131	0.025862913169799447	0.022384580716158137	0.02297081330435541	0.029000061712052595	0.01890061803064319	0.02077323608651206	0.02171566660583135	0.01954381130775011	0.02259381143946243	0.022518302498003993	0.023212389535645563	0.02322229876964653	0.022794900177791726	0.01970776089063237	0.02446513471408399	0.020069593432777443	0.024465182439755356	0.02339278951805566
NW_023496807.1	14656957	39	0.024497460243688485	0.02553095589918872	0.02549792900948382	0.02763912030512901	0.02792313847438339	0.024795457263663903	0.02444695413253596	0.025412332121008106	0.02517766114518163	0.02636373568260859	0.02413731480971282	0.02795017376009414	0.025334210056925367	0.026022784919405514	0.031081951991134022	0.023298062952187268	0.023233582760758025	0.02495020765258524	0.023001383662856485	0.025217768621812176	0.024838241861378837	0.024654828898744523	0.025930758765193303	0.02604097738128915	0.025277002794899587	0.02660835300848079	0.025513443052893315	0.026096147468629174	0.024839901388959317
NW_023496807.1	14656957	40	0.02247051673482982	0.023549673441560698	0.023367272084633108	0.025275853150553043	0.02531295016260098	0.022362874786571514	0.02238053988724065	0.023342726297425988	0.0231635868987778	0.024079831965720833	0.02228683443578152	0.025545613221823266	0.02294077743953958	0.023512890764844536	0.0278883162425548	0.021035475064863446	0.021578330278173127	0.022668007527086177	0.020579542945120776	0.023036258870449536	0.022766466313653876	0.022435805854821755	0.023617174047066015	0.02393459663354674	0.023241260730081176	0.024047231665081683	0.023475770812102906	0.02402273868306272	0.022803969691426035
NW_023496807.1	14656957	41	0.025817445591994413	0.02701289686009945	0.02683672542014891	0.02885713286945383	0.028882771466810897	0.025920935969495896	0.02562360430646843	0.026701283436833423	0.02651743809490241	0.028113035768141174	0.026415892907346604	0.029011401364072407	0.026566609805990987	0.02725196275733782	0.03237041747806779	0.02524459853219331	0.024820432697865328	0.026165197889495114	0.02445512388607038	0.02641733446403472	0.025707016250617085	0.025727712597089666	0.0269704070162811	0.027293493156948696	0.027063505198923397	0.02728349354010789	0.027649418830187445	0.027356203935626763	0.026246801389360766
NW_023496807.1	14656957	42	0.026215159401653282	0.027757787613695198	0.027502397686755647	0.030212426733182002	0.030107097687475284	0.026136124750692682	0.02620208415182666	0.027422039116808714	0.027120309316530998	0.028639987739017773	0.026530328829099375	0.03010919311636992	0.027337087525560265	0.028219147330022662	0.03255601796351719	0.026321011940126027	0.025731324679065526	0.026901005301177422	0.025145899578812015	0.027376164219222728	0.027088031494220424	0.026176409106304713	0.02741527680488812	0.02826137271494089	0.027568463194546058	0.027624035223173832	0.027719452841751632	0.027868412231980288	0.02690011765604526
NW_023496807.1	14656957	43	0.025084607573519047	0.026765984383733774	0.026439595620659735	0.028604293197448682	0.0284401501357334	0.02492660905945017	0.025084206381636255	0.0263353344887105	0.026207007393329325	0.02695610946023732	0.02393016068465863	0.028643347426258	0.025475278725362913	0.026016947116136	0.03128762726452122	0.02382285962304614	0.024034579131866813	0.025375400341005445	0.023033296797800733	0.025506525327268856	0.025209320829264196	0.025316850860761398	0.025442461603980386	0.026382157642500535	0.025798583268637855	0.02686913950294319	0.025948805207542922	0.026810355437612815	0.025735557315283784
NW_023496807.1	14656957	44	0.024123326604812565	0.025789759374950635	0.0251231883072117	0.027672255601647888	0.027718131134467545	0.024110741199448327	0.024364655134473844	0.025641619722118078	0.025214791468166357	0.0264384974587462	0.024455872842012373	0.027501880452394923	0.025190785628442146	0.025689695917657282	0.030635463308031425	0.023670514894586166	0.023205687891125152	0.02480119182357525	0.022774388237619226	0.025663580766529966	0.024844140068020486	0.024318827292496806	0.025714835418539826	0.02625389339396156	0.025773994723667402	0.025973385160654706	0.025871400615951997	0.026117188096980378	0.02515798630453467
NW_023496807.1	14656957	45	0.022499789181662656	0.02522272240494748	0.024915197721004388	0.027314974252637313	0.02733866016154345	0.02353740140741023	0.02337328605275044	0.024948735088939862	0.02453837533504015	0.02625207318711263	0.024725842093924873	0.02748704677065515	0.024588598633770633	0.02511727496321229	0.02971981318489465	0.02324789642947032	0.023138133912701624	0.0244633796270483	0.023379703314769393	0.024988769071565164	0.023694308038208465	0.02388824226390764	0.024821632926806697	0.02567571263284348	0.025735316374253855	0.025542950373505412	0.02576017539010866	0.025176417665607263	0.024632016267197673
NW_023496807.1	14656957	46	0.01970818391128787	0.021899752540016318	0.02136865130102523	0.023680455343789136	0.02382856587879148	0.020162141836588803	0.02024910699351969	0.02145480201505013	0.021686062371133005	0.022516160714596344	0.020335948554550766	0.024105667080070763	0.021443623654407103	0.021662145158800557	0.02711773452311499	0.01904364226209469	0.019745195725047734	0.021232704731582026	0.01961090822563131	0.021677037480057643	0.019909323996181873	0.020809188999503837	0.021808591403702712	0.02248299153522136	0.021369556763754627	0.02214307546070747	0.021579102192694634	0.022130646864602137	0.020944784402741688
NW_023496807.1	14656957	47	0.01952082060970575	0.02221060183593295	0.02171222297110907	0.02390335293913278	0.024056877799427785	0.020247393537373953	0.02069553524038235	0.021988627491623638	0.021696680729384167	0.02319588902484591	0.020662965655595052	0.02418430679637777	0.021812878871886925	0.021869745560026452	0.027470786193052144	0.019079000160349868	0.018926662603723752	0.021737310813553373	0.0196228376896831	0.02241539371442135	0.0210505395597357	0.021116338916685296	0.022080357444971912	0.02242587616625829	0.02184718196062371	0.022547108470911566	0.022003156378786887	0.022229117767212026	0.021242879433082482
NW_023496807.1	14656957	48	0.02227500295521802	0.02536461071194185	0.024620159604850714	0.026663695681689862	0.02676408955850618	0.023194721239674386	0.023293561344152308	0.024951941054981542	0.024636338175918242	0.025870511304815748	0.024369907744833656	0.02685988677639924	0.024362441672229063	0.025042510210947534	0.030642591361651917	0.022177813839204315	0.02203038350569865	0.02442473942369174	0.022311025900832455	0.024892201376412567	0.023877144095749217	0.02424155847546235	0.025261619164251677	0.025038071994020535	0.025113983399662462	0.025739362862960757	0.025301517459236932	0.025315932373311797	0.024266998082415128
